date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:05:23	7189/7189	---MCZ	200	added ('OK')	application/javascript	etag:W/%226753b371-1c15%22	https://b-f-p.co.uk/wp-content/themes/neve/assets/js/build/modern/frontend.js?ver=3.8.16	C:/My%20Web%20Sites/BFP%20Site/b-f-p.co.uk/wp-content/themes/neve/assets/js/build/modern/frontend3258.js	(from https://b-f-p.co.uk/)
14:05:24	24109/24109	---MCZ	200	added ('OK')	application/javascript	etag:W/%22674c1cb9-5e2d%22	https://b-f-p.co.uk/wp-content/plugins/elementor-pro/assets/lib/smartmenus/jquery.smartmenus.min.js?ver=1.2.1	C:/My%20Web%20Sites/BFP%20Site/b-f-p.co.uk/wp-content/plugins/elementor-pro/assets/lib/smartmenus/jquery.smartmenus.min1576.js	(from https://b-f-p.co.uk/)
14:05:24	6263/6263	---MCZ	200	added ('OK')	application/javascript	etag:W/%22674c1cb9-1877%22	https://b-f-p.co.uk/wp-content/plugins/elementor-pro/assets/js/webpack-pro.runtime.min.js?ver=3.25.4	C:/My%20Web%20Sites/BFP%20Site/b-f-p.co.uk/wp-content/plugins/elementor-pro/assets/js/webpack-pro.runtime.min401f.js	(from https://b-f-p.co.uk/)
14:05:24	5252/5252	---MCZ	200	added ('OK')	application/javascript	etag:W/%22674c1cb8-1484%22	https://b-f-p.co.uk/wp-content/plugins/elementor/assets/js/webpack.runtime.min.js?ver=3.25.10	C:/My%20Web%20Sites/BFP%20Site/b-f-p.co.uk/wp-content/plugins/elementor/assets/js/webpack.runtime.min18be.js	(from https://b-f-p.co.uk/)
14:05:25	54824/54824	---MCZ	200	added ('OK')	application/javascript	etag:W/%22674c1cb8-d628%22	https://b-f-p.co.uk/wp-content/plugins/elementor/assets/js/frontend-modules.min.js?ver=3.25.10	C:/My%20Web%20Sites/BFP%20Site/b-f-p.co.uk/wp-content/plugins/elementor/assets/js/frontend-modules.min18be.js	(from https://b-f-p.co.uk/)
14:05:26	4776/4776	---MCZ	200	added ('OK')	application/javascript	etag:W/%2267410045-12a8%22	https://b-f-p.co.uk/wp-includes/js/dist/hooks.min.js?ver=4d63a3d491d11ffd8ac6	C:/My%20Web%20Sites/BFP%20Site/b-f-p.co.uk/wp-includes/js/dist/hooks.min4fdd.js	(from https://b-f-p.co.uk/)
14:05:26	9141/9141	---MCZ	200	added ('OK')	application/javascript	etag:W/%22671a587e-23b5%22	https://b-f-p.co.uk/wp-includes/js/dist/i18n.min.js?ver=5e580eb46a90c2b997e6	C:/My%20Web%20Sites/BFP%20Site/b-f-p.co.uk/wp-includes/js/dist/i18n.minc33c.js	(from https://b-f-p.co.uk/)
14:05:27	24914/24914	---MCZ	200	added ('OK')	application/javascript	etag:W/%22674c1cb9-6152%22	https://b-f-p.co.uk/wp-content/plugins/elementor-pro/assets/js/frontend.min.js?ver=3.25.4	C:/My%20Web%20Sites/BFP%20Site/b-f-p.co.uk/wp-content/plugins/elementor-pro/assets/js/frontend.min401f.js	(from https://b-f-p.co.uk/)
14:05:28	21464/21464	---MCZ	200	added ('OK')	application/javascript	etag:W/%22671a587e-53d8%22	https://b-f-p.co.uk/wp-includes/js/jquery/ui/core.min.js?ver=1.13.3	C:/My%20Web%20Sites/BFP%20Site/b-f-p.co.uk/wp-includes/js/jquery/ui/core.minb37e.js	(from https://b-f-p.co.uk/)
14:05:28	44127/44127	---MCZ	200	added ('OK')	application/javascript	etag:W/%22674c1cb8-ac5f%22	https://b-f-p.co.uk/wp-content/plugins/elementor/assets/js/frontend.min.js?ver=3.25.10	C:/My%20Web%20Sites/BFP%20Site/b-f-p.co.uk/wp-content/plugins/elementor/assets/js/frontend.min18be.js	(from https://b-f-p.co.uk/)
14:05:29	42908/42908	---MCZ	200	added ('OK')	application/javascript	etag:W/%22674c1cb9-a79c%22	https://b-f-p.co.uk/wp-content/plugins/elementor-pro/assets/js/elements-handlers.min.js?ver=3.25.4	C:/My%20Web%20Sites/BFP%20Site/b-f-p.co.uk/wp-content/plugins/elementor-pro/assets/js/elements-handlers.min401f.js	(from https://b-f-p.co.uk/)
14:05:29	221240/221240	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2236038-62831213ef2cf%22	https://b-f-p.co.uk/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.eot?5.32.0	C:/My%20Web%20Sites/BFP%20Site/b-f-p.co.uk/wp-content/plugins/elementor/assets/lib/eicons/fonts/eiconsbe76.eot	(from https://b-f-p.co.uk/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.32.0)
14:05:29	98472/98472	---M--	200	added ('OK')	font/woff2	etag:%22674c1cb8-180a8%22	https://b-f-p.co.uk/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.woff2?5.32.0	C:/My%20Web%20Sites/BFP%20Site/b-f-p.co.uk/wp-content/plugins/elementor/assets/lib/eicons/fonts/eiconsbe76.woff2	(from https://b-f-p.co.uk/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.32.0)
14:05:30	120456/120456	---M--	200	added ('OK')	font/woff	etag:%22674c1cb8-1d688%22	https://b-f-p.co.uk/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.woff?5.32.0	C:/My%20Web%20Sites/BFP%20Site/b-f-p.co.uk/wp-content/plugins/elementor/assets/lib/eicons/fonts/eiconsbe76.woff	(from https://b-f-p.co.uk/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.32.0)
14:05:30	221080/221080	---MCZ	200	added ('OK')	application/x-font-ttf	etag:W/%22674c1cb8-35f98%22	https://b-f-p.co.uk/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.ttf?5.32.0	C:/My%20Web%20Sites/BFP%20Site/b-f-p.co.uk/wp-content/plugins/elementor/assets/lib/eicons/fonts/eiconsbe76.ttf	(from https://b-f-p.co.uk/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.32.0)
14:05:30	334628/334628	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22674c1cb8-51b24%22	https://b-f-p.co.uk/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.svg?5.32.0	C:/My%20Web%20Sites/BFP%20Site/b-f-p.co.uk/wp-content/plugins/elementor/assets/lib/eicons/fonts/eiconsbe76.svg	(from https://b-f-p.co.uk/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.32.0)
14:05:30	117299/117299	---M--	200	added ('OK')	image/jpeg	etag:%22671a584a-1ca33%22	https://b-f-p.co.uk/wp-content/uploads/2021/04/FIre-Safety-Sprinkler.jpg	C:/My%20Web%20Sites/BFP%20Site/b-f-p.co.uk/wp-content/uploads/2021/04/FIre-Safety-Sprinkler.jpg	(from https://b-f-p.co.uk/wp-content/uploads/elementor/css/post-51.css?ver=1733833798)
14:05:31	203030/203030	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2231916-62831213f73b7%22	https://b-f-p.co.uk/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.eot	C:/My%20Web%20Sites/BFP%20Site/b-f-p.co.uk/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.eot	(from https://b-f-p.co.uk/wp-content/plugins/elementor/assets/lib/font-awesome/css/solid.min.css?ver=5.15.3)
14:05:31	78196/78196	---M--	200	added ('OK')	font/woff2	etag:%22674c1cb8-13174%22	https://b-f-p.co.uk/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.woff2	C:/My%20Web%20Sites/BFP%20Site/b-f-p.co.uk/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.woff2	(from https://b-f-p.co.uk/wp-content/plugins/elementor/assets/lib/font-awesome/css/solid.min.css?ver=5.15.3)
14:05:32	203030/203030	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2231916-62831213f73b7%22	https://b-f-p.co.uk/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.eot?	C:/My%20Web%20Sites/BFP%20Site/b-f-p.co.uk/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900d41d.eot	(from https://b-f-p.co.uk/wp-content/plugins/elementor/assets/lib/font-awesome/css/solid.min.css?ver=5.15.3)
14:05:33	202744/202744	---MCZ	200	added ('OK')	application/x-font-ttf	etag:W/%22674c1cb8-317f8%22	https://b-f-p.co.uk/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.ttf	C:/My%20Web%20Sites/BFP%20Site/b-f-p.co.uk/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.ttf	(from https://b-f-p.co.uk/wp-content/plugins/elementor/assets/lib/font-awesome/css/solid.min.css?ver=5.15.3)
14:05:33	918991/918991	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22674c1cb8-e05cf%22	https://b-f-p.co.uk/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.svg	C:/My%20Web%20Sites/BFP%20Site/b-f-p.co.uk/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.svg	(from https://b-f-p.co.uk/wp-content/plugins/elementor/assets/lib/font-awesome/css/solid.min.css?ver=5.15.3)
14:05:34	101652/101652	---M--	200	added ('OK')	font/woff	etag:%22674c1cb8-18d14%22	https://b-f-p.co.uk/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.woff	C:/My%20Web%20Sites/BFP%20Site/b-f-p.co.uk/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.woff	(from https://b-f-p.co.uk/wp-content/plugins/elementor/assets/lib/font-awesome/css/solid.min.css?ver=5.15.3)
14:05:34	4421/4421	---MCZ	200	added ('OK')	text/css	etag:W/%226758c251-1145%22	https://b-f-p.co.uk/wp-content/uploads/elementor/css/post-96.css?ver=1733870161	C:/My%20Web%20Sites/BFP%20Site/b-f-p.co.uk/wp-content/uploads/elementor/css/post-96e673.css	(from https://b-f-p.co.uk/fire-alarm-systems/)
14:05:34	711/711	---MC-	200	added ('OK')	application/rss+xml	etag:%2206ad56a647201c09382bc1323eabe12b%22	https://b-f-p.co.uk/fire-alarm-systems/feed/	C:/My%20Web%20Sites/BFP%20Site/b-f-p.co.uk/fire-alarm-systems/feed/index.html	(from https://b-f-p.co.uk/fire-alarm-systems/)
14:05:34	8358/8358	---MCZ	200	added ('OK')	application/json	date:Wed,%2011%20Dec%202024%2014:05:35%20GMT	https://b-f-p.co.uk/wp-json/wp/v2/pages/96	C:/My%20Web%20Sites/BFP%20Site/b-f-p.co.uk/wp-json/wp/v2/pages/96.json	(from https://b-f-p.co.uk/fire-alarm-systems/)
14:05:35	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2011%20Dec%202024%2014:05:35%20GMT	https://b-f-p.co.uk/?p=96	C:/My%20Web%20Sites/BFP%20Site/b-f-p.co.uk/index6f72.html	(from https://b-f-p.co.uk/fire-alarm-systems/)
14:05:35	2313/2313	---MCZ	200	added ('OK')	application/json	date:Wed,%2011%20Dec%202024%2014:05:35%20GMT	https://b-f-p.co.uk/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fb-f-p.co.uk%2Ffire-alarm-systems%2F	C:/My%20Web%20Sites/BFP%20Site/b-f-p.co.uk/wp-json/oembed/1.0/embedb7c4.json	(from https://b-f-p.co.uk/fire-alarm-systems/)
14:05:36	2511/2511	---MCZ	200	added ('OK')	text/xml	date:Wed,%2011%20Dec%202024%2014:05:36%20GMT	https://b-f-p.co.uk/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fb-f-p.co.uk%2Ffire-alarm-systems%2F&format=xml	C:/My%20Web%20Sites/BFP%20Site/b-f-p.co.uk/wp-json/oembed/1.0/embedfa60	(from https://b-f-p.co.uk/fire-alarm-systems/)
14:05:37	4396/4396	---MCZ	200	added ('OK')	text/css	etag:W/%226758c259-112c%22	https://b-f-p.co.uk/wp-content/uploads/elementor/css/post-93.css?ver=1733870169	C:/My%20Web%20Sites/BFP%20Site/b-f-p.co.uk/wp-content/uploads/elementor/css/post-9313a2.css	(from https://b-f-p.co.uk/emergency-lighting/)
14:05:37	694/694	---MC-	200	added ('OK')	application/rss+xml	etag:%2206ad56a647201c09382bc1323eabe12b%22	https://b-f-p.co.uk/emergency-lighting/feed/	C:/My%20Web%20Sites/BFP%20Site/b-f-p.co.uk/emergency-lighting/feed/index.html	(from https://b-f-p.co.uk/emergency-lighting/)
14:05:37	8108/8108	---MCZ	200	added ('OK')	application/json	date:Wed,%2011%20Dec%202024%2014:05:37%20GMT	https://b-f-p.co.uk/wp-json/wp/v2/pages/93	C:/My%20Web%20Sites/BFP%20Site/b-f-p.co.uk/wp-json/wp/v2/pages/93.json	(from https://b-f-p.co.uk/emergency-lighting/)
14:05:38	2270/2270	---MCZ	200	added ('OK')	application/json	date:Wed,%2011%20Dec%202024%2014:05:38%20GMT	https://b-f-p.co.uk/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fb-f-p.co.uk%2Femergency-lighting%2F	C:/My%20Web%20Sites/BFP%20Site/b-f-p.co.uk/wp-json/oembed/1.0/embed380c.json	(from https://b-f-p.co.uk/emergency-lighting/)
14:05:38	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2011%20Dec%202024%2014:05:38%20GMT	https://b-f-p.co.uk/?p=93	C:/My%20Web%20Sites/BFP%20Site/b-f-p.co.uk/index36d4.html	(from https://b-f-p.co.uk/emergency-lighting/)
14:05:39	2468/2468	---MCZ	200	added ('OK')	text/xml	date:Wed,%2011%20Dec%202024%2014:05:38%20GMT	https://b-f-p.co.uk/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fb-f-p.co.uk%2Femergency-lighting%2F&format=xml	C:/My%20Web%20Sites/BFP%20Site/b-f-p.co.uk/wp-json/oembed/1.0/embed08d3	(from https://b-f-p.co.uk/emergency-lighting/)
14:05:39	4323/4323	---MCZ	200	added ('OK')	text/css	etag:W/%2267584044-10e3%22	https://b-f-p.co.uk/wp-content/uploads/elementor/css/post-99.css?ver=1733836868	C:/My%20Web%20Sites/BFP%20Site/b-f-p.co.uk/wp-content/uploads/elementor/css/post-992baa.css	(from https://b-f-p.co.uk/fire-extinguishers/)
14:05:39	694/694	---MC-	200	added ('OK')	application/rss+xml	etag:%2206ad56a647201c09382bc1323eabe12b%22	https://b-f-p.co.uk/fire-extinguishers/feed/	C:/My%20Web%20Sites/BFP%20Site/b-f-p.co.uk/fire-extinguishers/feed/index.html	(from https://b-f-p.co.uk/fire-extinguishers/)
14:05:40	7996/7996	---MCZ	200	added ('OK')	application/json	date:Wed,%2011%20Dec%202024%2014:05:40%20GMT	https://b-f-p.co.uk/wp-json/wp/v2/pages/99	C:/My%20Web%20Sites/BFP%20Site/b-f-p.co.uk/wp-json/wp/v2/pages/99.json	(from https://b-f-p.co.uk/fire-extinguishers/)
14:05:40	2270/2270	---MCZ	200	added ('OK')	application/json	date:Wed,%2011%20Dec%202024%2014:05:40%20GMT	https://b-f-p.co.uk/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fb-f-p.co.uk%2Ffire-extinguishers%2F	C:/My%20Web%20Sites/BFP%20Site/b-f-p.co.uk/wp-json/oembed/1.0/embeda7b5.json	(from https://b-f-p.co.uk/fire-extinguishers/)
14:05:40	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2011%20Dec%202024%2014:05:41%20GMT	https://b-f-p.co.uk/?p=99	C:/My%20Web%20Sites/BFP%20Site/b-f-p.co.uk/index5401.html	(from https://b-f-p.co.uk/fire-extinguishers/)
14:05:41	2468/2468	---MCZ	200	added ('OK')	text/xml	date:Wed,%2011%20Dec%202024%2014:05:41%20GMT	https://b-f-p.co.uk/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fb-f-p.co.uk%2Ffire-extinguishers%2F&format=xml	C:/My%20Web%20Sites/BFP%20Site/b-f-p.co.uk/wp-json/oembed/1.0/embed7848	(from https://b-f-p.co.uk/fire-extinguishers/)
14:05:42	4452/4452	---MCZ	200	added ('OK')	text/css	etag:W/%226758def5-1164%22	https://b-f-p.co.uk/wp-content/uploads/elementor/css/post-102.css?ver=1733877493	C:/My%20Web%20Sites/BFP%20Site/b-f-p.co.uk/wp-content/uploads/elementor/css/post-102cb01.css	(from https://b-f-p.co.uk/fire-safety-signs/)
14:05:42	692/692	---MC-	200	added ('OK')	application/rss+xml	etag:%2206ad56a647201c09382bc1323eabe12b%22	https://b-f-p.co.uk/fire-safety-signs/feed/	C:/My%20Web%20Sites/BFP%20Site/b-f-p.co.uk/fire-safety-signs/feed/index.html	(from https://b-f-p.co.uk/fire-safety-signs/)
14:05:43	7789/7789	---MCZ	200	added ('OK')	application/json	date:Wed,%2011%20Dec%202024%2014:05:43%20GMT	https://b-f-p.co.uk/wp-json/wp/v2/pages/102	C:/My%20Web%20Sites/BFP%20Site/b-f-p.co.uk/wp-json/wp/v2/pages/102.json	(from https://b-f-p.co.uk/fire-safety-signs/)
14:05:44	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2011%20Dec%202024%2014:05:44%20GMT	https://b-f-p.co.uk/?p=102	C:/My%20Web%20Sites/BFP%20Site/b-f-p.co.uk/indexc5eb.html	(from https://b-f-p.co.uk/fire-safety-signs/)
14:05:44	2264/2264	---MCZ	200	added ('OK')	application/json	date:Wed,%2011%20Dec%202024%2014:05:44%20GMT	https://b-f-p.co.uk/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fb-f-p.co.uk%2Ffire-safety-signs%2F	C:/My%20Web%20Sites/BFP%20Site/b-f-p.co.uk/wp-json/oembed/1.0/embed5f2e.json	(from https://b-f-p.co.uk/fire-safety-signs/)
14:05:45	2462/2462	---MCZ	200	added ('OK')	text/xml	date:Wed,%2011%20Dec%202024%2014:05:44%20GMT	https://b-f-p.co.uk/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fb-f-p.co.uk%2Ffire-safety-signs%2F&format=xml	C:/My%20Web%20Sites/BFP%20Site/b-f-p.co.uk/wp-json/oembed/1.0/embeddadb	(from https://b-f-p.co.uk/fire-safety-signs/)
14:05:45	4347/4347	---MCZ	200	added ('OK')	text/css	etag:W/%2267586147-10fb%22	https://b-f-p.co.uk/wp-content/uploads/elementor/css/post-105.css?ver=1733845319	C:/My%20Web%20Sites/BFP%20Site/b-f-p.co.uk/wp-content/uploads/elementor/css/post-105ec34.css	(from https://b-f-p.co.uk/fire-suppression/)
14:05:46	8722/8722	---MCZ	200	added ('OK')	application/json	date:Wed,%2011%20Dec%202024%2014:05:46%20GMT	https://b-f-p.co.uk/wp-json/wp/v2/pages/105	C:/My%20Web%20Sites/BFP%20Site/b-f-p.co.uk/wp-json/wp/v2/pages/105.json	(from https://b-f-p.co.uk/fire-suppression/)
14:05:46	690/690	---MC-	200	added ('OK')	application/rss+xml	etag:%2206ad56a647201c09382bc1323eabe12b%22	https://b-f-p.co.uk/fire-suppression/feed/	C:/My%20Web%20Sites/BFP%20Site/b-f-p.co.uk/fire-suppression/feed/index.html	(from https://b-f-p.co.uk/fire-suppression/)
14:05:47	2258/2258	---MCZ	200	added ('OK')	application/json	date:Wed,%2011%20Dec%202024%2014:05:47%20GMT	https://b-f-p.co.uk/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fb-f-p.co.uk%2Ffire-suppression%2F	C:/My%20Web%20Sites/BFP%20Site/b-f-p.co.uk/wp-json/oembed/1.0/embedb79e.json	(from https://b-f-p.co.uk/fire-suppression/)
14:05:47	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2011%20Dec%202024%2014:05:47%20GMT	https://b-f-p.co.uk/?p=105	C:/My%20Web%20Sites/BFP%20Site/b-f-p.co.uk/indexea0f.html	(from https://b-f-p.co.uk/fire-suppression/)
14:05:47	2456/2456	---MCZ	200	added ('OK')	text/xml	date:Wed,%2011%20Dec%202024%2014:05:47%20GMT	https://b-f-p.co.uk/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fb-f-p.co.uk%2Ffire-suppression%2F&format=xml	C:/My%20Web%20Sites/BFP%20Site/b-f-p.co.uk/wp-json/oembed/1.0/embedfc6c	(from https://b-f-p.co.uk/fire-suppression/)
14:05:48	4457/4457	---MCZ	200	added ('OK')	text/css	etag:W/%2267586cd7-1169%22	https://b-f-p.co.uk/wp-content/uploads/elementor/css/post-108.css?ver=1733848279	C:/My%20Web%20Sites/BFP%20Site/b-f-p.co.uk/wp-content/uploads/elementor/css/post-1081c39.css	(from https://b-f-p.co.uk/monitoring-systems/)
14:05:48	7810/7810	---MCZ	200	added ('OK')	application/json	date:Wed,%2011%20Dec%202024%2014:05:48%20GMT	https://b-f-p.co.uk/wp-json/wp/v2/pages/108	C:/My%20Web%20Sites/BFP%20Site/b-f-p.co.uk/wp-json/wp/v2/pages/108.json	(from https://b-f-p.co.uk/monitoring-systems/)
14:05:48	694/694	---MC-	200	added ('OK')	application/rss+xml	etag:%2206ad56a647201c09382bc1323eabe12b%22	https://b-f-p.co.uk/monitoring-systems/feed/	C:/My%20Web%20Sites/BFP%20Site/b-f-p.co.uk/monitoring-systems/feed/index.html	(from https://b-f-p.co.uk/monitoring-systems/)
14:05:49	2263/2263	---MCZ	200	added ('OK')	application/json	date:Wed,%2011%20Dec%202024%2014:05:49%20GMT	https://b-f-p.co.uk/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fb-f-p.co.uk%2Fmonitoring-systems%2F	C:/My%20Web%20Sites/BFP%20Site/b-f-p.co.uk/wp-json/oembed/1.0/embed1b9e.json	(from https://b-f-p.co.uk/monitoring-systems/)
14:05:49	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2011%20Dec%202024%2014:05:49%20GMT	https://b-f-p.co.uk/?p=108	C:/My%20Web%20Sites/BFP%20Site/b-f-p.co.uk/index460d.html	(from https://b-f-p.co.uk/monitoring-systems/)
14:05:49	2461/2461	---MCZ	200	added ('OK')	text/xml	date:Wed,%2011%20Dec%202024%2014:05:49%20GMT	https://b-f-p.co.uk/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fb-f-p.co.uk%2Fmonitoring-systems%2F&format=xml	C:/My%20Web%20Sites/BFP%20Site/b-f-p.co.uk/wp-json/oembed/1.0/embedb120	(from https://b-f-p.co.uk/monitoring-systems/)
14:05:50	4444/4444	---MCZ	200	added ('OK')	text/css	etag:W/%22675856f5-115c%22	https://b-f-p.co.uk/wp-content/uploads/elementor/css/post-111.css?ver=1733842677	C:/My%20Web%20Sites/BFP%20Site/b-f-p.co.uk/wp-content/uploads/elementor/css/post-111230a.css	(from https://b-f-p.co.uk/specialist-detection-services/)
14:05:50	716/716	---MC-	200	added ('OK')	application/rss+xml	etag:%2206ad56a647201c09382bc1323eabe12b%22	https://b-f-p.co.uk/specialist-detection-services/feed/	C:/My%20Web%20Sites/BFP%20Site/b-f-p.co.uk/specialist-detection-services/feed/index.html	(from https://b-f-p.co.uk/specialist-detection-services/)
14:05:50	8029/8029	---MCZ	200	added ('OK')	application/json	date:Wed,%2011%20Dec%202024%2014:05:50%20GMT	https://b-f-p.co.uk/wp-json/wp/v2/pages/111	C:/My%20Web%20Sites/BFP%20Site/b-f-p.co.uk/wp-json/wp/v2/pages/111.json	(from https://b-f-p.co.uk/specialist-detection-services/)
14:05:51	2327/2327	---MCZ	200	added ('OK')	application/json	date:Wed,%2011%20Dec%202024%2014:05:51%20GMT	https://b-f-p.co.uk/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fb-f-p.co.uk%2Fspecialist-detection-services%2F	C:/My%20Web%20Sites/BFP%20Site/b-f-p.co.uk/wp-json/oembed/1.0/embedd92f.json	(from https://b-f-p.co.uk/specialist-detection-services/)
14:05:51	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2011%20Dec%202024%2014:05:51%20GMT	https://b-f-p.co.uk/?p=111	C:/My%20Web%20Sites/BFP%20Site/b-f-p.co.uk/indexbbbb.html	(from https://b-f-p.co.uk/specialist-detection-services/)
14:05:52	2525/2525	---MCZ	200	added ('OK')	text/xml	date:Wed,%2011%20Dec%202024%2014:05:51%20GMT	https://b-f-p.co.uk/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fb-f-p.co.uk%2Fspecialist-detection-services%2F&format=xml	C:/My%20Web%20Sites/BFP%20Site/b-f-p.co.uk/wp-json/oembed/1.0/embeda1e5	(from https://b-f-p.co.uk/specialist-detection-services/)
14:05:52	4457/4457	---MCZ	200	added ('OK')	text/css	etag:W/%2267585baf-1169%22	https://b-f-p.co.uk/wp-content/uploads/elementor/css/post-114.css?ver=1733843887	C:/My%20Web%20Sites/BFP%20Site/b-f-p.co.uk/wp-content/uploads/elementor/css/post-11487ef.css	(from https://b-f-p.co.uk/access/)
14:05:53	689/689	---MC-	200	added ('OK')	application/rss+xml	etag:%2206ad56a647201c09382bc1323eabe12b%22	https://b-f-p.co.uk/access/feed/	C:/My%20Web%20Sites/BFP%20Site/b-f-p.co.uk/access/feed/index.html	(from https://b-f-p.co.uk/access/)
14:05:53	7548/7548	---MCZ	200	added ('OK')	application/json	date:Wed,%2011%20Dec%202024%2014:05:53%20GMT	https://b-f-p.co.uk/wp-json/wp/v2/pages/114	C:/My%20Web%20Sites/BFP%20Site/b-f-p.co.uk/wp-json/wp/v2/pages/114.json	(from https://b-f-p.co.uk/access/)
14:05:54	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2011%20Dec%202024%2014:05:54%20GMT	https://b-f-p.co.uk/?p=114	C:/My%20Web%20Sites/BFP%20Site/b-f-p.co.uk/index30a5.html	(from https://b-f-p.co.uk/access/)
14:05:54	2256/2256	---MCZ	200	added ('OK')	application/json	date:Wed,%2011%20Dec%202024%2014:05:54%20GMT	https://b-f-p.co.uk/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fb-f-p.co.uk%2Faccess%2F	C:/My%20Web%20Sites/BFP%20Site/b-f-p.co.uk/wp-json/oembed/1.0/embedfee0.json	(from https://b-f-p.co.uk/access/)
14:05:55	2454/2454	---MCZ	200	added ('OK')	text/xml	date:Wed,%2011%20Dec%202024%2014:05:54%20GMT	https://b-f-p.co.uk/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fb-f-p.co.uk%2Faccess%2F&format=xml	C:/My%20Web%20Sites/BFP%20Site/b-f-p.co.uk/wp-json/oembed/1.0/embedb328	(from https://b-f-p.co.uk/access/)
14:05:55	4460/4460	---MCZ	200	added ('OK')	text/css	etag:W/%2267588a15-116c%22	https://b-f-p.co.uk/wp-content/uploads/elementor/css/post-117.css?ver=1733855765	C:/My%20Web%20Sites/BFP%20Site/b-f-p.co.uk/wp-content/uploads/elementor/css/post-117a7b4.css	(from https://b-f-p.co.uk/cctv/)
14:05:55	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2011%20Dec%202024%2014:05:55%20GMT	https://b-f-p.co.uk/contact/	C:/My%20Web%20Sites/BFP%20Site/b-f-p.co.uk/contact/index.html	(from https://b-f-p.co.uk/access/)
14:05:55	694/694	---MC-	200	added ('OK')	application/rss+xml	etag:%2206ad56a647201c09382bc1323eabe12b%22	https://b-f-p.co.uk/cctv/feed/	C:/My%20Web%20Sites/BFP%20Site/b-f-p.co.uk/cctv/feed/index.html	(from https://b-f-p.co.uk/cctv/)
